effect,group,term,estimate,std.error,statistic,df,p.value,warnings,n_subj,n_ingroup,n_outgroup,beta_0,beta_1,omega_0,tau_0,tau_1,rho,sigma
ran_pars,item_id,sd__(Intercept),53.831940972161455,NA,NA,NA,NA,,50,10,10,800,50,80,40,40,0.2,200
ran_pars,Residual,sd__Observation,198.51139105851178,NA,NA,NA,NA,,50,10,10,800,50,80,40,40,0.2,200
fixed,NA,(Intercept),784.055702557476,22.518237322358466,34.818697899545775,36.394988656855695,1.5260001771602163e-29,,50,10,10,800,50,80,60,40,0.2,200
fixed,NA,X_i,62.43397265468728,37.99038189363614,1.6434152420338197,20.595730841810187,0.11547703940124703,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),87.69816873666302,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.37820793519125007,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,subj_id,sd__X_i,38.89895370135875,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),79.15399634192677,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,Residual,sd__Observation,199.9596941033173,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
fixed,NA,(Intercept),790.6829860469393,18.25070951941864,43.32341080798298,43.060182666544954,3.795067756762006e-37,,50,10,10,800,50,80,80,40,0.2,200
fixed,NA,X_i,76.25286021023085,28.593540785870776,2.6667862081603575,21.066859553751094,0.014408438022277995,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),82.87841041698047,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.3960546037167968,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,subj_id,sd__X_i,41.67940491664648,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),56.087761264400115,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,Residual,sd__Observation,196.01002911756507,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
fixed,NA,(Intercept),800.8673777600857,25.273609708180476,31.687890531160004,36.36189424488818,4.403302022835294e-28,,50,10,10,800,50,80,100,40,0.2,200
fixed,NA,X_i,-4.585658077677866,42.83216779932408,-0.1070610784670635,20.7618613752223,0.9157683235805261,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),97.74606820807719,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.09885096248153777,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,subj_id,sd__X_i,46.85974587783812,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),90.04852186946802,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,Residual,sd__Observation,205.50585425942123,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
fixed,NA,(Intercept),826.514859230748,24.762579881790234,33.3775746782566,20.081438836838398,4.556117594340011e-19,,50,10,10,800,50,100,20,40,0.2,200
fixed,NA,X_i,131.7538476882899,49.83772531141033,2.643656925853414,20.54626623170001,0.015360495281887517,,50,10,10,800,50,100,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),8.278566135806749,NA,NA,NA,NA,,50,10,10,800,50,100,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-1,NA,NA,NA,NA,,50,10,10,800,50,100,20,40,0.2,200
ran_pars,subj_id,sd__X_i,42.74353002996498,NA,NA,NA,NA,,50,10,10,800,50,100,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),106.9768734489465,NA,NA,NA,NA,,50,10,10,800,50,100,20,40,0.2,200
ran_pars,Residual,sd__Observation,199.02787897967255,NA,NA,NA,NA,,50,10,10,800,50,100,20,40,0.2,200
fixed,NA,(Intercept),762.6136304794169,27.28524978538263,27.949666449011858,21.745911581025116,1.557871354290626e-18,,50,10,10,800,50,100,40,40,0.2,200
fixed,NA,X_i,45.89191900268983,53.419640727229904,0.8590832581039257,20.062003279481363,0.4004433300415896,,50,10,10,800,50,100,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),40.17191058327396,NA,NA,NA,NA,,50,10,10,800,50,100,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,1,NA,NA,NA,NA,,50,10,10,800,50,100,40,40,0.2,200
ran_pars,subj_id,sd__X_i,15.526081309031358,NA,NA,NA,NA,,50,10,10,800,50,100,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),115.79441608969252,NA,NA,NA,NA,,50,10,10,800,50,100,40,40,0.2,200
ran_pars,Residual,sd__Observation,204.43059451772743,NA,NA,NA,NA,,50,10,10,800,50,100,40,40,0.2,200
fixed,NA,(Intercept),800.5576050139199,25.094215349423806,31.902077585075865,29.47260125898235,2.0844091797674587e-24,,50,10,10,800,50,100,60,40,0.2,200
fixed,NA,X_i,74.52148392937237,45.58654780813893,1.634725319473905,20.84132692966467,0.11712190450696093,,50,10,10,800,50,100,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),78.25592890986405,NA,NA,NA,NA,,50,10,10,800,50,100,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.03110843432133786,NA,NA,NA,NA,,50,10,10,800,50,100,60,40,0.2,200
ran_pars,subj_id,sd__X_i,49.58527897195173,NA,NA,NA,NA,,50,10,10,800,50,100,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),96.75502232779391,NA,NA,NA,NA,,50,10,10,800,50,100,60,40,0.2,200
ran_pars,Residual,sd__Observation,197.89673703665267,NA,NA,NA,NA,,50,10,10,800,50,100,60,40,0.2,200
fixed,NA,(Intercept),834.2751616353133,18.268352264571707,45.66778380189466,33.36680778489454,1.157347445018324e-31,,50,10,10,800,50,100,80,40,0.2,200
fixed,NA,X_i,35.4253957734108,31.50235986003434,1.1245314932216695,20.36616870088046,0.27386725074241397,,50,10,10,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),67.1666175875302,NA,NA,NA,NA,,50,10,10,800,50,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.32093977736285434,NA,NA,NA,NA,,50,10,10,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__X_i,30.311928636376006,NA,NA,NA,NA,,50,10,10,800,50,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),63.80464382011743,NA,NA,NA,NA,,50,10,10,800,50,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,199.88490550535656,NA,NA,NA,NA,,50,10,10,800,50,100,80,40,0.2,200
fixed,NA,(Intercept),830.4158447029164,28.44301285388275,29.19577644495409,33.99847231054671,1.1675731908992128e-25,,50,10,10,800,50,100,100,40,0.2,200
fixed,NA,X_i,139.04997354814458,48.942941235981664,2.841062879276213,20.049599252253614,0.010079144570142761,,50,10,10,800,50,100,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),102.95938208058101,NA,NA,NA,NA,,50,10,10,800,50,100,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.9999999564415184,NA,NA,NA,NA,,50,10,10,800,50,100,100,40,0.2,200
ran_pars,subj_id,sd__X_i,19.290314509813,NA,NA,NA,NA,,50,10,10,800,50,100,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),105.42496765820223,NA,NA,NA,NA,,50,10,10,800,50,100,100,40,0.2,200
ran_pars,Residual,sd__Observation,203.15290485527026,NA,NA,NA,NA,,50,10,10,800,50,100,100,40,0.2,200
fixed,NA,(Intercept),800.4254931874686,8.350654071361333,95.85183224539708,51.436460266267396,1.1677666736719156e-59,,50,10,10,800,50,20,20,40,0.2,200
fixed,NA,X_i,69.02401416504304,13.786645941696726,5.006584955974305,126.16745278079264,1.8219099351811145e-6,,50,10,10,800,50,20,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),36.64997674530944,NA,NA,NA,NA,,50,10,10,800,50,20,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,1,NA,NA,NA,NA,,50,10,10,800,50,20,20,40,0.2,200
ran_pars,subj_id,sd__X_i,30.492274659384105,NA,NA,NA,NA,,50,10,10,800,50,20,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA,,50,10,10,800,50,20,20,40,0.2,200
ran_pars,Residual,sd__Observation,207.04832168097644,NA,NA,NA,NA,,50,10,10,800,50,20,20,40,0.2,200
fixed,NA,(Intercept),775.241776631935,8.131453101318758,95.33865189558878,22.83909054289961,3.2861959412781617e-31,,50,10,10,800,50,20,40,40,0.2,200
fixed,NA,X_i,22.924040599839312,15.005374783544646,1.527721961665264,18.467494540113183,0.14352818203301962,,50,10,10,800,50,20,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),28.319719906756738,NA,NA,NA,NA,,50,10,10,800,50,20,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.37712932140564237,NA,NA,NA,NA,,50,10,10,800,50,20,40,40,0.2,200
ran_pars,subj_id,sd__X_i,35.24179130423465,NA,NA,NA,NA,,50,10,10,800,50,20,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),15.089827339908386,NA,NA,NA,NA,,50,10,10,800,50,20,40,40,0.2,200
ran_pars,Residual,sd__Observation,196.7110936617226,NA,NA,NA,NA,,50,10,10,800,50,20,40,40,0.2,200
fixed,NA,(Intercept),798.1982296096294,12.561881055770195,63.54129815956056,42.30011467942955,1.3193757105633326e-43,,50,10,10,800,50,20,60,40,0.2,200
fixed,NA,X_i,13.985072928110734,16.325399923572853,0.8566450435261415,17.870119069346245,0.40298286013636153,,50,10,10,800,50,20,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),69.11051989403344,NA,NA,NA,NA,,50,10,10,800,50,20,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.6785698679226002,NA,NA,NA,NA,,50,10,10,800,50,20,60,40,0.2,200
ran_pars,subj_id,sd__X_i,29.509639805667323,NA,NA,NA,NA,,50,10,10,800,50,20,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),19.76137025432717,NA,NA,NA,NA,,50,10,10,800,50,20,60,40,0.2,200
ran_pars,Residual,sd__Observation,206.7607040576539,NA,NA,NA,NA,,50,10,10,800,50,20,60,40,0.2,200
fixed,NA,(Intercept),797.8533725795997,14.199020655012669,56.19073258393593,47.657408715796976,3.2499129053740196e-45,,50,10,10,800,50,20,80,40,0.2,200
fixed,NA,X_i,55.04214754115529,15.943687003291517,3.452284752566457,20.2533093459038,0.002483168486016327,,50,10,10,800,50,20,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),83.60452508389764,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,1,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
ran_pars,subj_id,sd__X_i,18.614153450196618,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),20.718818170383294,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
ran_pars,Residual,sd__Observation,200.8840062138446,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
fixed,NA,(Intercept),796.1429706411675,14.87526929857998,53.52124755934125,50.000337719604836,8.198371574539416e-46,,50,10,10,800,50,20,100,40,0.2,200
fixed,NA,X_i,19.455192923579546,14.905738180327187,1.3052149909124793,49.99979558733376,0.19779434271781993,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),95.4916471271088,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.11831827656010978,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,subj_id,sd__X_i,57.696991933383664,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,Residual,sd__Observation,197.23220650875257,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
fixed,NA,(Intercept),809.0324574764849,10.578082679233512,76.48195632510478,22.856410520964882,4.7723861257916774e-29,,50,10,10,800,50,40,20,40,0.2,200
fixed,NA,X_i,44.8174456868845,20.083267299017205,2.231581396572742,20.27411270726145,0.03708233510237408,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),24.947305380628574,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-1,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,subj_id,sd__X_i,16.64892847801341,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),35.30627700880459,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,Residual,sd__Observation,192.67021680189958,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
fixed,NA,(Intercept),799.3349857344139,13.13049135277462,60.87624326149116,29.386205388961702,1.773423158211946e-32,,50,10,10,800,50,40,40,40,0.2,200
fixed,NA,X_i,35.580428619531595,23.16103704521314,1.536219148998998,20.61734366988727,0.13968988878680233,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),45.45880851085701,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.9999998876317506,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,subj_id,sd__X_i,24.61167004361683,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),42.15495689247587,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,Residual,sd__Observation,205.49383983571667,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
fixed,NA,(Intercept),804.6144226972826,13.744775510966464,58.539655453471,28.7275716717272,1.9533154621860902e-31,,50,10,10,800,50,40,60,40,0.2,200
fixed,NA,X_i,36.044867360368734,25.696443688157768,1.4027181269826863,23.191663182262378,0.17394666215103105,,50,10,10,800,50,40,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),44.96071738769664,NA,NA,NA,NA,,50,10,10,800,50,40,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.44951748287127297,NA,NA,NA,NA,,50,10,10,800,50,40,60,40,0.2,200
ran_pars,subj_id,sd__X_i,57.597348668365825,NA,NA,NA,NA,,50,10,10,800,50,40,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),46.825021856787174,NA,NA,NA,NA,,50,10,10,800,50,40,60,40,0.2,200
ran_pars,Residual,sd__Observation,197.13040884680711,NA,NA,NA,NA,,50,10,10,800,50,40,60,40,0.2,200
fixed,NA,(Intercept),798.7617956288952,13.30626168610407,60.02901599801349,44.704707268990006,2.2149734864310628e-44,,50,10,10,800,50,40,80,40,0.2,200
fixed,NA,X_i,9.39969198365317,17.166917048045015,0.5475468866859595,19.349707891813832,0.5902637035770624,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),74.37177879470572,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.19706541257475912,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,subj_id,sd__X_i,38.058874907980055,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),22.037146044255014,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,Residual,sd__Observation,205.3084999422022,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
fixed,NA,(Intercept),816.3446316058682,17.15975399136538,47.573212996913874,50.42771511972102,1.4356469199919044e-43,,50,10,10,800,50,40,100,40,0.2,200
fixed,NA,X_i,53.275072238655824,24.397123457235352,2.1836620342574142,23.167532436413417,0.03936674469651337,,50,10,10,800,50,40,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),90.12566370741236,NA,NA,NA,NA,,50,10,10,800,50,40,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.08673714393842687,NA,NA,NA,NA,,50,10,10,800,50,40,100,40,0.2,200
ran_pars,subj_id,sd__X_i,57.96629430410057,NA,NA,NA,NA,,50,10,10,800,50,40,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),43.07155090430924,NA,NA,NA,NA,,50,10,10,800,50,40,100,40,0.2,200
ran_pars,Residual,sd__Observation,198.10736231908055,NA,NA,NA,NA,,50,10,10,800,50,40,100,40,0.2,200
fixed,NA,(Intercept),800.2940877119214,16.889909793082598,47.38296992205893,19.998164870201123,5.1120613420694e-22,Model failed to converge with 1 negative eigenvalue: -1.9e+01,50,10,10,800,50,60,20,40,0.2,200
fixed,NA,X_i,38.68404376849334,34.39654814160063,1.1246490086517498,21.187111310875196,0.27331824946579764,Model failed to converge with 1 negative eigenvalue: -1.9e+01,50,10,10,800,50,60,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -1.9e+01,50,10,10,800,50,60,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,NaN,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -1.9e+01,50,10,10,800,50,60,20,40,0.2,200
ran_pars,subj_id,sd__X_i,45.851015683161926,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -1.9e+01,50,10,10,800,50,60,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),69.95031106267378,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -1.9e+01,50,10,10,800,50,60,20,40,0.2,200
ran_pars,Residual,sd__Observation,201.5359817259113,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -1.9e+01,50,10,10,800,50,60,20,40,0.2,200
fixed,NA,(Intercept),822.0498038588227,17.20628795656427,47.776127304972086,27.85445102630877,2.8481433456620273e-28,,50,10,10,800,50,60,40,40,0.2,200
fixed,NA,X_i,59.98506068489597,31.759746897198532,1.8887134358802822,21.04138700244062,0.07279385520858157,,50,10,10,800,50,60,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),51.13171931061174,NA,NA,NA,NA,,50,10,10,800,50,60,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.5390227310221076,NA,NA,NA,NA,,50,10,10,800,50,60,40,40,0.2,200
ran_pars,subj_id,sd__X_i,40.995340936476246,NA,NA,NA,NA,,50,10,10,800,50,60,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),64.44951782400103,NA,NA,NA,NA,,50,10,10,800,50,60,40,40,0.2,200
ran_pars,Residual,sd__Observation,189.94808096879112,NA,NA,NA,NA,,50,10,10,800,50,60,40,40,0.2,200
fixed,NA,(Intercept),810.6132395079107,18.288685200372786,44.323210259608366,29.034211506382732,3.2048706498572556e-28,,50,10,10,800,50,60,60,40,0.2,200
fixed,NA,X_i,-2.490691841918089,33.25114193775763,-0.07490545276852091,20.869869435350193,0.9410033045939876,,50,10,10,800,50,60,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),57.53340236614593,NA,NA,NA,NA,,50,10,10,800,50,60,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.07413521845326007,NA,NA,NA,NA,,50,10,10,800,50,60,60,40,0.2,200
ran_pars,subj_id,sd__X_i,40.337207239433276,NA,NA,NA,NA,,50,10,10,800,50,60,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),67.48758685663549,NA,NA,NA,NA,,50,10,10,800,50,60,60,40,0.2,200
ran_pars,Residual,sd__Observation,201.35898195819217,NA,NA,NA,NA,,50,10,10,800,50,60,60,40,0.2,200
fixed,NA,(Intercept),790.1745138676756,18.661589421348694,42.342294433062754,32.47780760811455,5.398937378958756e-30,,50,10,10,800,50,60,80,40,0.2,200
fixed,NA,X_i,29.585972492851035,32.273834742664725,0.9167169854079831,20.03376952355699,0.37019521199193806,,50,10,10,800,50,60,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),66.548175168102,NA,NA,NA,NA,,50,10,10,800,50,60,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-1,NA,NA,NA,NA,,50,10,10,800,50,60,80,40,0.2,200
ran_pars,subj_id,sd__X_i,11.986449702091035,NA,NA,NA,NA,,50,10,10,800,50,60,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),66.34586318584314,NA,NA,NA,NA,,50,10,10,800,50,60,80,40,0.2,200
ran_pars,Residual,sd__Observation,198.9800222966465,NA,NA,NA,NA,,50,10,10,800,50,60,80,40,0.2,200
fixed,NA,(Intercept),812.6259451758773,16.117524557815802,50.41878126264831,46.978553010198006,1.4691832904427452e-42,,50,10,10,800,50,60,100,40,0.2,200
fixed,NA,X_i,121.71432380314003,23.13698080996616,5.260596652728004,20.16589534474494,3.6891973157436074e-5,,50,10,10,800,50,60,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),80.82771463414882,NA,NA,NA,NA,,50,10,10,800,50,60,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.37483883994658396,NA,NA,NA,NA,,50,10,10,800,50,60,100,40,0.2,200
ran_pars,subj_id,sd__X_i,30.71729622860275,NA,NA,NA,NA,,50,10,10,800,50,60,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),42.50373723644179,NA,NA,NA,NA,,50,10,10,800,50,60,100,40,0.2,200
ran_pars,Residual,sd__Observation,196.9360933373645,NA,NA,NA,NA,,50,10,10,800,50,60,100,40,0.2,200
fixed,NA,(Intercept),818.4896287167343,14.033417650579601,58.3243261973985,20.02899827452216,7.737165959345759e-24,Model failed to converge with 1 negative eigenvalue: -1.2e-01,50,10,10,800,50,80,20,40,0.2,200
fixed,NA,X_i,87.53570963342911,29.815506948549118,2.935912167600718,24.440508293483084,0.007139894580292983,Model failed to converge with 1 negative eigenvalue: -1.2e-01,50,10,10,800,50,80,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),3.606375924129557,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -1.2e-01,50,10,10,800,50,80,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.9999999236221915,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -1.2e-01,50,10,10,800,50,80,20,40,0.2,200
ran_pars,subj_id,sd__X_i,71.50443572292289,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -1.2e-01,50,10,10,800,50,80,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),56.59879684875042,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -1.2e-01,50,10,10,800,50,80,20,40,0.2,200
ran_pars,Residual,sd__Observation,191.0641300013628,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -1.2e-01,50,10,10,800,50,80,20,40,0.2,200
fixed,NA,(Intercept),803.7797891008756,20.916151823189818,38.42866488517844,24.580006790170433,1.806579506840093e-23,,50,10,10,800,50,80,40,40,0.2,200
fixed,NA,X_i,-7.60145531218922,40.84388694718928,-0.18610998806303186,22.526936023257093,0.8540242532408606,,50,10,10,800,50,80,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),48.51464341336885,NA,NA,NA,NA,,50,10,10,800,50,80,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.6908851971127684,NA,NA,NA,NA,,50,10,10,800,50,80,40,40,0.2,200
ran_pars,subj_id,sd__X_i,72.99832965004524,NA,NA,NA,NA,,50,10,10,800,50,80,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),84.05507887971895,NA,NA,NA,NA,,50,10,10,800,50,80,40,40,0.2,200
ran_pars,Residual,sd__Observation,192.7412262761752,NA,NA,NA,NA,,50,10,10,800,50,80,40,40,0.2,200
fixed,NA,(Intercept),799.7360224807446,24.175570139020405,33.08033762521019,30.592383838051816,1.6405756321074715e-25,,50,10,10,800,50,80,60,40,0.2,200
fixed,NA,X_i,59.039008453513325,43.438856578448934,1.359128971244699,20.907231161943347,0.18858736725059133,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),79.06006240271253,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.6589335680430859,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,subj_id,sd__X_i,49.56862517049893,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),91.61836330334343,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,Residual,sd__Observation,199.3792804809594,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
fixed,NA,(Intercept),776.5668294403106,20.98707741357408,37.00214251547195,40.54801397694339,7.175340498585421e-33,,50,10,10,800,50,80,80,40,0.2,200
fixed,NA,X_i,44.81157687262448,33.62832283885017,1.3325546173493525,20.095338130932216,0.1975920738371965,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),89.7134383736773,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.7588366205605089,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,subj_id,sd__X_i,25.41112501123896,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),69.13642926430781,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.233956617331,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
fixed,NA,(Intercept),799.2496475039837,21.718396325782802,36.80058304098455,31.985677570389868,9.381859978702821e-28,,50,10,10,800,50,80,100,40,0.2,200
fixed,NA,X_i,43.89575566465452,37.86455333219412,1.159283599084012,19.94994758861076,0.2600285645590612,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),75.28071614568063,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,1,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,subj_id,sd__X_i,4.149343707441888,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),79.55767747462593,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,Residual,sd__Observation,204.63091711129695,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
fixed,NA,(Intercept),794.4924659538126,26.705383212113272,29.75027392954389,19.999461906433197,4.945140194454703e-18,Model failed to converge with 1 negative eigenvalue: -7.1e+01,50,10,10,800,50,100,20,40,0.2,200
fixed,NA,X_i,-1.853346528212712,53.5325635121982,-0.034620918682334335,20.14754252920661,0.9727227317750398,Model failed to converge with 1 negative eigenvalue: -7.1e+01,50,10,10,800,50,100,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -7.1e+01,50,10,10,800,50,100,20,40,0.2,200
